Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
357120,Villarrica,12137,Confirmed Eruption,NULL,2.0,NULL,NULL,1897.0,NULL,12.0,NULL,1.0,30.0,Historical Observations,NULL,1898.0,NULL,2.0,NULL,1.0,30.0,-39.42,-71.93
351070,Dona Juana,11341,Confirmed Eruption,NULL,4.0,NULL,NULL,1897.0,NULL,11.0,NULL,1.0,NULL,Historical Observations,NULL,1906.0,NULL,0.0,NULL,0.0,NULL,1.5,-76.936
268060,Gamalama,16656,Confirmed Eruption,NULL,1.0,NULL,NULL,1897.0,NULL,9.0,NULL,7.0,NULL,Historical Observations,NULL,1897.0,NULL,9.0,NULL,24.0,NULL,0.8,127.33
283120,Kusatsu-Shiranesan,17825,Confirmed Eruption,NE part of Yu-gama,2.0,NULL,NULL,1897.0,NULL,7.0,NULL,8.0,NULL,Historical Observations,NULL,1897.0,NULL,8.0,NULL,16.0,NULL,36.618,138.528
332010,Kilauea,10070,Confirmed Eruption,Halemaumau,0.0,NULL,NULL,1897.0,NULL,6.0,NULL,24.0,NULL,Historical Observations,NULL,1897.0,NULL,6.0,NULL,27.0,NULL,19.421,-155.287
257070,Kuwae,15334,Confirmed Eruption,Karua,1.0,NULL,NULL,1897.0,NULL,5.0,?,25.0,NULL,Historical Observations,NULL,1901.0,NULL,0.0,NULL,0.0,NULL,-16.829,168.536
273030,Mayon,16794,Confirmed Eruption,NULL,4.0,?,NULL,1897.0,NULL,5.0,<,23.0,NULL,Historical Observations,NULL,1897.0,NULL,7.0,NULL,23.0,NULL,13.257,123.685
255020,Bagana,15118,Confirmed Eruption,NULL,2.0,NULL,NULL,1897.0,NULL,5.0,?,16.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.137,155.196
282090,Kirishimayama,17149,Confirmed Eruption,Ohachi,2.0,NULL,NULL,1897.0,NULL,5.0,NULL,3.0,NULL,Historical Observations,NULL,1897.0,NULL,9.0,NULL,4.0,NULL,31.934,130.862
222030,"Barrier, The",13968,Confirmed Eruption,North flank (Teleki) and Likaiu,2.0,?,NULL,1897.0,NULL,5.0,<,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.32,36.57
263340,Raung,16119,Confirmed Eruption,NULL,2.0,NULL,NULL,1897.0,NULL,4.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.119,114.056
256010,Tinakula,15196,Confirmed Eruption,NULL,2.0,?,NULL,1897.0,NULL,3.0,NULL,26.0,5.0,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-10.386,165.804
282110,Asosan,17290,Confirmed Eruption,Naka-dake,2.0,NULL,NULL,1897.0,NULL,2.0,NULL,24.0,4.0,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.884,131.104
283190,Zaozan [Zaosan],17984,Uncertain Eruption,Okama,1.0,?,NULL,1897.0,NULL,1.0,NULL,14.0,NULL,NULL,NULL,1897.0,NULL,1.0,NULL,14.0,NULL,38.144,140.44
233020,"Fournaise, Piton de la",14302,Confirmed Eruption,NULL,0.0,NULL,NULL,1897.0,NULL,1.0,NULL,5.0,4.0,Historical Observations,NULL,1897.0,NULL,1.0,NULL,24.0,NULL,-21.244,55.708
263300,Semeru,16000,Confirmed Eruption,NULL,2.0,NULL,NULL,1897.0,NULL,1.0,NULL,1.0,NULL,Historical Observations,NULL,1897.0,NULL,1.0,NULL,3.0,NULL,-8.108,112.922
357010,Tupungatito,11893,Confirmed Eruption,NULL,2.0,NULL,NULL,1897.0,NULL,1.0,NULL,0.0,NULL,Historical Observations,NULL,1897.0,NULL,4.0,>,12.0,NULL,-33.425,-69.797
353090,Santiago,11732,Confirmed Eruption,SE flank (Sullivan Bay?),0.0,NULL,NULL,1897.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.22,-90.77
373010,Grimsvotn,12822,Confirmed Eruption,Volcano Uncertain,2.0,NULL,NULL,1897.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.416,-17.316
264010,Batur,16185,Confirmed Eruption,Batur I,2.0,NULL,NULL,1897.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.242,115.375
263250,Merapi,15889,Confirmed Eruption,NULL,2.0,?,NULL,1897.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.54,110.446
271080,Camiguin,16719,Discredited Eruption,NULL,NULL,NULL,NULL,1897.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.203,124.673
241080,Tongariro,13565,Confirmed Eruption,Ngauruhoe,2.0,NULL,NULL,1897.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-39.157,175.632
251010,Bam,14874,Uncertain Eruption,NULL,NULL,NULL,NULL,1897.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,1898.0,NULL,0.0,NULL,0.0,NULL,-3.613,144.818
311360,Shishaldin,20068,Uncertain Eruption,NULL,NULL,NULL,NULL,1897.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.756,-163.97
311240,Cleveland,19802,Confirmed Eruption,NULL,NULL,NULL,NULL,1897.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.825,-169.944
300270,Sheveluch,19574,Confirmed Eruption,NULL,2.0,NULL,NULL,1897.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,1898.0,NULL,0.0,NULL,0.0,NULL,56.653,161.36
282090,Kirishimayama,17148,Confirmed Eruption,Ohachi,2.0,NULL,NULL,1896.0,NULL,12.0,NULL,21.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.934,130.862
300260,Klyuchevskoy,19429,Confirmed Eruption,NULL,2.0,NULL,NULL,1896.0,NULL,12.0,NULL,0.0,NULL,Historical Observations,NULL,1897.0,NULL,11.0,NULL,0.0,NULL,56.056,160.642
241080,Tongariro,13564,Confirmed Eruption,NE flank (upper Te Mari Crater),2.0,NULL,NULL,1896.0,NULL,11.0,NULL,0.0,NULL,Historical Observations,NULL,1896.0,NULL,12.0,NULL,26.0,5.0,-39.157,175.632
263320,Lamongan,16100,Confirmed Eruption,NULL,2.0,NULL,NULL,1896.0,NULL,9.0,NULL,5.0,NULL,Historical Observations,NULL,1896.0,NULL,9.0,>,19.0,NULL,-7.981,113.341
283180,Azumayama,17932,Uncertain Eruption,NULL,1.0,NULL,NULL,1896.0,NULL,9.0,NULL,5.0,NULL,NULL,NULL,1896.0,NULL,9.0,NULL,19.0,NULL,37.735,140.244
283190,Zaozan [Zaosan],17983,Uncertain Eruption,Okama,1.0,?,NULL,1896.0,NULL,9.0,?,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.144,140.44
372010,Vestmannaeyjar,12556,Confirmed Eruption,South or SE of Hellisey,NULL,NULL,NULL,1896.0,NULL,9.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.416,-20.266
273030,Mayon,16793,Confirmed Eruption,NULL,2.0,NULL,NULL,1896.0,NULL,8.0,NULL,31.0,NULL,Historical Observations,NULL,1896.0,NULL,9.0,NULL,27.0,NULL,13.257,123.685
268060,Gamalama,16655,Uncertain Eruption,NULL,1.0,NULL,NULL,1896.0,NULL,8.0,NULL,3.0,NULL,NULL,NULL,1896.0,NULL,8.0,?,4.0,NULL,0.8,127.33
263340,Raung,16118,Confirmed Eruption,NULL,2.0,NULL,NULL,1896.0,NULL,8.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.119,114.056
332010,Kilauea,10069,Confirmed Eruption,Halemaumau,0.0,NULL,NULL,1896.0,NULL,7.0,NULL,11.0,NULL,Historical Observations,NULL,1896.0,NULL,9.0,NULL,25.0,5.0,19.421,-155.287
263090,Tangkuban Parahu,15672,Confirmed Eruption,Kawah Baru,2.0,NULL,NULL,1896.0,NULL,5.0,NULL,22.0,NULL,Historical Observations,NULL,1896.0,NULL,5.0,NULL,23.0,NULL,-6.77,107.6
263300,Semeru,15999,Confirmed Eruption,NULL,2.0,NULL,NULL,1896.0,NULL,5.0,NULL,0.0,NULL,Historical Observations,NULL,1896.0,NULL,6.0,NULL,0.0,NULL,-8.108,112.922
332020,Mauna Loa,10211,Confirmed Eruption,Mokuaweoweo,0.0,NULL,NULL,1896.0,NULL,4.0,NULL,21.0,NULL,Historical Observations,NULL,1896.0,NULL,5.0,NULL,6.0,NULL,19.475,-155.608
283190,Zaozan [Zaosan],17982,Confirmed Eruption,Okama,1.0,NULL,NULL,1896.0,NULL,3.0,NULL,8.0,NULL,Historical Observations,NULL,1896.0,NULL,3.0,NULL,8.0,NULL,38.144,140.44
342090,Fuego,10715,Confirmed Eruption,NULL,2.0,?,NULL,1896.0,NULL,1.0,NULL,10.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.473,-90.88
332010,Kilauea,10068,Confirmed Eruption,Halemaumau,0.0,NULL,NULL,1896.0,NULL,1.0,NULL,3.0,NULL,Historical Observations,NULL,1896.0,NULL,1.0,NULL,28.0,NULL,19.421,-155.287
341021,Socorro,10372,Uncertain Eruption,NULL,2.0,?,NULL,1896.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.78,-110.95
311320,Akutan,20010,Confirmed Eruption,NULL,NULL,NULL,NULL,1896.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.134,-165.986
284070,Myojinsho,18311,Confirmed Eruption,14 km north of Bayonnaise Rocks,2.0,NULL,NULL,1896.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.888,139.918
263310,Tengger Caldera,16042,Confirmed Eruption,Bromo,2.0,NULL,NULL,1896.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.942,112.95
241050,Okataina,14507,Confirmed Eruption,Waimangu (Echo Crater),1.0,?,NULL,1896.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-38.12,176.5
223020,Nyamuragira,14042,Confirmed Eruption,NULL,1.0,NULL,NULL,1896.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.408,29.2
358030,Huequi,12266,Confirmed Eruption,NULL,2.0,NULL,NULL,1896.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-42.377,-72.578
268060,Gamalama,16654,Confirmed Eruption,NULL,1.0,NULL,NULL,1895.0,NULL,12.0,NULL,19.0,NULL,Historical Observations,NULL,1895.0,NULL,12.0,NULL,19.0,NULL,0.8,127.33
258020,Hunter Island,15366,Confirmed Eruption,East side,NULL,NULL,NULL,1895.0,NULL,11.0,NULL,24.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-22.4,172.05
300090,Koryaksky,19042,Discredited Eruption,NULL,NULL,NULL,NULL,1895.0,NULL,10.0,NULL,15.0,45.0,NULL,NULL,1896.0,NULL,0.0,NULL,0.0,NULL,53.321,158.712
283190,Zaozan [Zaosan],17981,Confirmed Eruption,Okama,2.0,NULL,NULL,1895.0,NULL,8.0,NULL,22.0,NULL,Historical Observations,NULL,1895.0,NULL,9.0,NULL,28.0,NULL,38.144,140.44
311320,Akutan,21085,Confirmed Eruption,NULL,2.0,NULL,NULL,1895.0,NULL,8.0,NULL,1.0,NULL,Historical Observations,NULL,1895.0,NULL,8.0,NULL,14.0,NULL,54.134,-165.986
273030,Mayon,16792,Confirmed Eruption,Summit and east flank,2.0,NULL,NULL,1895.0,NULL,7.0,NULL,20.0,NULL,Historical Observations,NULL,1895.0,NULL,11.0,NULL,26.0,NULL,13.257,123.685
282090,Kirishimayama,17147,Confirmed Eruption,Ohachi,2.0,NULL,NULL,1895.0,NULL,7.0,NULL,16.0,NULL,Historical Observations,NULL,1896.0,NULL,6.0,NULL,26.0,NULL,31.934,130.862
261230,Dempo,15557,Confirmed Eruption,NULL,2.0,NULL,NULL,1895.0,NULL,7.0,NULL,2.0,NULL,Historical Observations,NULL,1895.0,NULL,9.0,NULL,30.0,NULL,-4.016,103.121
267030,Banua Wuhu,16547,Confirmed Eruption,NULL,2.0,NULL,NULL,1895.0,NULL,7.0,NULL,0.0,NULL,Historical Observations,NULL,1895.0,NULL,12.0,NULL,26.0,5.0,3.138,125.491
251030,Karkar,14944,Confirmed Eruption,NULL,2.0,NULL,NULL,1895.0,NULL,6.0,NULL,17.0,NULL,Historical Observations,NULL,1895.0,NULL,8.0,NULL,0.0,NULL,-4.649,145.964
263300,Semeru,15998,Confirmed Eruption,NULL,2.0,NULL,NULL,1895.0,NULL,5.0,NULL,22.0,NULL,Historical Observations,NULL,1895.0,NULL,10.0,NULL,1.0,NULL,-8.108,112.922
241100,Ruapehu,14614,Confirmed Eruption,NULL,2.0,NULL,NULL,1895.0,NULL,3.0,NULL,10.0,NULL,Historical Observations,NULL,1895.0,NULL,3.0,>,14.0,NULL,-39.28,175.57
283180,Azumayama,17931,Confirmed Eruption,Issaikyo (near Oana),1.0,NULL,NULL,1895.0,NULL,3.0,NULL,8.0,NULL,Historical Observations,NULL,1895.0,NULL,9.0,NULL,13.0,NULL,37.735,140.244
283190,Zaozan [Zaosan],17980,Confirmed Eruption,Okama,1.0,NULL,NULL,1895.0,NULL,2.0,NULL,15.0,NULL,Historical Observations,NULL,1895.0,NULL,3.0,NULL,22.0,NULL,38.144,140.44
252040,Dakataua,15005,Confirmed Eruption,Makalia,2.0,NULL,NULL,1895.0,5.0,0.0,NULL,0.0,NULL,Anthropology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-5.094,150.094
222030,"Barrier, The",13967,Confirmed Eruption,North flank (Teleki's Cone),2.0,NULL,NULL,1895.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.32,36.57
272070,Mahagnao,16751,Uncertain Eruption,NULL,NULL,NULL,NULL,1895.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.882,124.888
357020,San Jose,11918,Confirmed Eruption,NULL,2.0,NULL,NULL,1895.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,1897.0,NULL,0.0,NULL,0.0,NULL,-33.789,-69.895
357110,Llaima,12041,Confirmed Eruption,NULL,2.0,NULL,NULL,1895.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,1896.0,NULL,0.0,NULL,0.0,NULL,-38.692,-71.729
352050,Cotopaxi,11585,Confirmed Eruption,NULL,2.0,NULL,NULL,1895.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.677,-78.436
352040,Sumaco,11508,Confirmed Eruption,NULL,2.0,?,NULL,1895.0,30.0,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.538,-77.626
345040,Poas,11152,Confirmed Eruption,NULL,1.0,NULL,NULL,1895.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.2,-84.233
243050,Fonuafo'ou,14738,Uncertain Eruption,NULL,0.0,?,NULL,1894.0,NULL,12.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-20.32,-175.42
321030,Rainier,20502,Uncertain Eruption,NULL,1.0,NULL,?,1894.0,NULL,11.0,NULL,21.0,NULL,Historical Observations,?,1894.0,NULL,12.0,NULL,24.0,NULL,46.853,-121.76
358020,Calbuco,12253,Confirmed Eruption,NULL,2.0,?,NULL,1894.0,NULL,11.0,NULL,16.0,NULL,Historical Observations,?,1895.0,NULL,0.0,NULL,0.0,NULL,-41.33,-72.618
263140,Galunggung,15719,Confirmed Eruption,NULL,3.0,NULL,NULL,1894.0,NULL,10.0,NULL,17.0,NULL,Historical Observations,NULL,1894.0,NULL,12.0,NULL,0.0,NULL,-7.25,108.058
257040,Ambrym,15248,Confirmed Eruption,Benbow and west flank,3.0,NULL,NULL,1894.0,NULL,10.0,NULL,15.0,NULL,Historical Observations,NULL,1895.0,NULL,2.0,>,10.0,NULL,-16.25,168.12
263250,Merapi,15888,Confirmed Eruption,NULL,1.0,?,NULL,1894.0,NULL,10.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.54,110.446
300100,Avachinsky,19095,Confirmed Eruption,NULL,2.0,NULL,NULL,1894.0,NULL,10.0,NULL,0.0,NULL,Historical Observations,NULL,1895.0,NULL,2.0,NULL,0.0,NULL,53.256,158.836
285040,Shikotsu,18622,Confirmed Eruption,Tarumai,2.0,NULL,NULL,1894.0,NULL,8.0,NULL,17.0,NULL,Historical Observations,NULL,1894.0,NULL,8.0,NULL,17.0,NULL,42.688,141.38
233020,"Fournaise, Piton de la",14301,Confirmed Eruption,NULL,2.0,NULL,NULL,1894.0,NULL,8.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-21.244,55.708
290120,Kolokol Group,18768,Confirmed Eruption,Berg ?,2.0,NULL,NULL,1894.0,NULL,7.0,NULL,25.0,NULL,Historical Observations,NULL,1894.0,NULL,7.0,NULL,26.0,NULL,46.042,150.083
283190,Zaozan [Zaosan],17979,Confirmed Eruption,Okama,2.0,?,NULL,1894.0,NULL,7.0,NULL,3.0,NULL,Historical Observations,NULL,1894.0,NULL,7.0,NULL,3.0,NULL,38.144,140.44
223020,Nyamuragira,14041,Confirmed Eruption,NULL,2.0,NULL,NULL,1894.0,NULL,6.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.408,29.2
272020,Kanlaon,16726,Confirmed Eruption,NULL,2.0,NULL,NULL,1894.0,NULL,5.0,NULL,0.0,NULL,Historical Observations,NULL,1894.0,NULL,6.0,NULL,0.0,NULL,10.412,123.132
283110,Asamayama,17759,Confirmed Eruption,NULL,2.0,NULL,NULL,1894.0,NULL,4.0,NULL,6.0,NULL,Historical Observations,NULL,1894.0,NULL,6.0,NULL,14.0,NULL,36.406,138.523
283180,Azumayama,17930,Confirmed Eruption,Issaikyo (near Oana),1.0,NULL,NULL,1894.0,NULL,3.0,NULL,16.0,NULL,Historical Observations,NULL,1894.0,NULL,4.0,NULL,12.0,NULL,37.735,140.244
282110,Asosan,17289,Confirmed Eruption,Naka-dake,2.0,NULL,NULL,1894.0,NULL,3.0,NULL,6.0,NULL,Historical Observations,NULL,1894.0,NULL,8.0,NULL,30.0,NULL,32.884,131.104
282090,Kirishimayama,17146,Confirmed Eruption,Ohachi,2.0,NULL,NULL,1894.0,NULL,2.0,NULL,25.0,NULL,Historical Observations,NULL,1894.0,NULL,2.0,?,28.0,NULL,31.934,130.862
285040,Shikotsu,18621,Confirmed Eruption,Tarumai,2.0,NULL,NULL,1894.0,NULL,2.0,NULL,8.0,NULL,Historical Observations,NULL,1894.0,NULL,2.0,NULL,8.0,NULL,42.688,141.38
263250,Merapi,15887,Confirmed Eruption,NULL,2.0,?,NULL,1894.0,NULL,1.0,NULL,27.0,NULL,Historical Observations,NULL,1894.0,NULL,2.0,NULL,2.0,NULL,-7.54,110.446
273010,Bulusan,16759,Confirmed Eruption,NULL,2.0,NULL,NULL,1894.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.769,124.056
223030,Nyiragongo,14088,Confirmed Eruption,NULL,1.0,NULL,NULL,1894.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.52,29.25
222120,"Lengai, Ol Doinyo",14004,Discredited Eruption,NULL,NULL,NULL,NULL,1894.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-2.764,35.914
255020,Bagana,15117,Confirmed Eruption,NULL,2.0,NULL,NULL,1894.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,1895.0,NULL,0.0,NULL,0.0,NULL,-6.137,155.196
243070,Lateiki,14763,Uncertain Eruption,NULL,2.0,NULL,<,1894.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-19.18,-174.87
300080,Opala,19037,Discredited Eruption,NULL,NULL,NULL,NULL,1894.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.543,157.339
290390,Alaid,18883,Confirmed Eruption,NULL,2.0,NULL,NULL,1894.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.861,155.565
312030,Pavlof,20123,Confirmed Eruption,NULL,2.0,?,NULL,1894.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.417,-161.894
345060,Irazu,11216,Discredited Eruption,NULL,NULL,NULL,NULL,1894.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.979,-83.852
352010,Reventador,11433,Confirmed Eruption,NULL,3.0,NULL,NULL,1894.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.077,-77.656
390050,Seal Nunataks Group,13199,Uncertain Eruption,Lindenberg Island,1.0,NULL,NULL,1893.0,NULL,12.0,NULL,11.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-65.03,-60.05
263300,Semeru,15997,Confirmed Eruption,NULL,2.0,NULL,NULL,1893.0,NULL,12.0,NULL,11.0,NULL,Historical Observations,NULL,1894.0,NULL,2.0,NULL,0.0,NULL,-8.108,112.922
341040,Colima,10455,Confirmed Eruption,NULL,2.0,NULL,NULL,1893.0,NULL,12.0,NULL,4.0,NULL,Historical Observations,NULL,1902.0,NULL,0.0,NULL,0.0,NULL,19.514,-103.62
357120,Villarrica,12136,Confirmed Eruption,NULL,2.0,NULL,NULL,1893.0,NULL,12.0,NULL,1.0,30.0,Historical Observations,NULL,1894.0,NULL,2.0,NULL,1.0,30.0,-39.42,-71.93
357110,Llaima,12040,Confirmed Eruption,NULL,2.0,NULL,NULL,1893.0,NULL,12.0,NULL,0.0,NULL,Historical Observations,NULL,1894.0,NULL,12.0,NULL,0.0,NULL,-38.692,-71.729
263320,Lamongan,16099,Confirmed Eruption,NULL,2.0,NULL,NULL,1893.0,NULL,11.0,NULL,18.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.981,113.341
283180,Azumayama,17929,Confirmed Eruption,Issaikyo,1.0,NULL,NULL,1893.0,NULL,11.0,NULL,9.0,NULL,Historical Observations,NULL,1893.0,NULL,11.0,NULL,10.0,NULL,37.735,140.244
273030,Mayon,16791,Confirmed Eruption,NULL,1.0,NULL,NULL,1893.0,NULL,10.0,?,3.0,NULL,Historical Observations,NULL,1893.0,NULL,10.0,NULL,31.0,NULL,13.257,123.685
263250,Merapi,15886,Confirmed Eruption,NULL,1.0,NULL,NULL,1893.0,NULL,10.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.54,110.446
272020,Kanlaon,16725,Confirmed Eruption,NULL,2.0,NULL,NULL,1893.0,NULL,7.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.412,123.132
283180,Azumayama,17928,Confirmed Eruption,Issaikyo (west of Oana),1.0,NULL,NULL,1893.0,NULL,5.0,NULL,19.0,NULL,Historical Observations,NULL,1893.0,NULL,7.0,NULL,13.0,NULL,37.735,140.244
211060,Etna,13763,Confirmed Eruption,Central Crater,1.0,NULL,NULL,1893.0,NULL,4.0,NULL,26.0,NULL,Historical Observations,NULL,1898.0,NULL,6.0,NULL,0.0,NULL,37.748,14.999
266100,Lokon-Empung,16444,Confirmed Eruption,Tompaluan,2.0,NULL,NULL,1893.0,NULL,3.0,NULL,29.0,NULL,Historical Observations,NULL,1894.0,NULL,8.0,>,14.0,NULL,1.358,124.792
357070,"Chillan, Nevados de",11977,Confirmed Eruption,Volcán Viejo,2.0,NULL,NULL,1893.0,NULL,3.0,NULL,4.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-36.868,-71.378
263310,Tengger Caldera,16041,Confirmed Eruption,Bromo,2.0,NULL,NULL,1893.0,NULL,1.0,NULL,13.0,NULL,Historical Observations,NULL,1893.0,NULL,3.0,NULL,27.0,NULL,-7.942,112.95
358020,Calbuco,12252,Confirmed Eruption,NULL,4.0,NULL,NULL,1893.0,NULL,1.0,NULL,7.0,NULL,Historical Observations,NULL,1894.0,NULL,1.0,>,16.0,NULL,-41.33,-72.618
261120,Sorikmarapi,15411,Confirmed Eruption,East flank (Sibanggor Julu),2.0,NULL,NULL,1893.0,NULL,1.0,NULL,4.0,NULL,Historical Observations,NULL,1893.0,NULL,1.0,NULL,4.0,NULL,0.686,99.539
263300,Semeru,15996,Confirmed Eruption,NULL,2.0,NULL,NULL,1893.0,NULL,1.0,NULL,0.0,NULL,Historical Observations,NULL,1893.0,NULL,5.0,NULL,0.0,NULL,-8.108,112.922
267040,Awu,16562,Confirmed Eruption,NULL,2.0,NULL,NULL,1893.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.689,125.447
311240,Cleveland,19801,Confirmed Eruption,NULL,NULL,NULL,NULL,1893.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.825,-169.944
358030,Huequi,12265,Confirmed Eruption,NULL,2.0,NULL,NULL,1893.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-42.377,-72.578
357150,Puyehue-Cordon Caulle,12208,Confirmed Eruption,Cordón Caulle,2.0,NULL,?,1893.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-40.59,-72.117
211050,Vulcano,13482,Uncertain Eruption,5 km east of Vulcanello,0.0,NULL,NULL,1892.0,NULL,12.0,NULL,14.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.404,14.962
241080,Tongariro,13563,Confirmed Eruption,NE flank (upper Te Mari Crater),2.0,NULL,NULL,1892.0,NULL,11.0,NULL,30.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-39.157,175.632
